HH Income,Home Ownership,Ethnicity,dummy for Children,Year Of Residence,Age range,Language,City,County,weekly fee,Deliveryperiod,Nielsen Prizm,reward program,Source Channel,is_churned
8,0,32,1,20,5,7,12,1,9,0,1,0,37,1
7,0,17,0,22,10,7,12,1,8,0,5,0,27,1
3,0,0,0,23,10,7,4,1,6,18,1,0,14,1
5,0,27,0,38,10,30,4,1,1,18,1,0,37,1
5,0,35,0,2,1,7,12,1,8,0,5,0,14,1
17,1,23,0,8,9,7,45,1,3,20,0,0,27,1
9,0,23,1,1,4,7,9,2,2,18,5,0,37,1
6,0,27,0,28,7,30,45,1,8,0,4,0,46,1
6,0,27,0,28,7,30,45,1,6,20,4,0,46,1
9,0,51,0,20,8,7,26,1,8,0,5,0,29,1
5,0,23,0,38,11,7,12,1,13,0,5,0,14,1
1,0,66,0,18,7,7,20,1,13,0,5,0,46,0
5,0,17,0,15,10,7,20,1,4,18,5,0,14,1
8,0,17,1,20,6,7,20,1,10,20,5,0,46,1
17,1,67,0,4,1,36,49,1,4,14,0,0,9,1
9,0,33,1,10,5,7,9,2,1,18,2,0,37,1
8,0,38,0,3,3,7,12,1,2,18,5,0,27,1
8,0,72,0,12,6,37,16,1,2,18,1,0,37,0
17,1,32,0,2,2,7,32,0,2,18,7,0,37,1
10,0,27,0,18,8,7,9,2,1,18,1,0,44,0
17,1,17,0,4,5,7,32,0,6,0,0,0,46,1
3,0,72,0,5,9,37,11,1,12,20,5,0,46,0
4,0,27,1,9,6,30,49,1,8,0,7,0,37,1
5,0,72,0,21,8,37,49,1,11,0,5,0,27,1
17,1,17,0,1,1,7,43,1,8,0,4,0,9,1
2,0,72,0,1,0,37,51,1,8,0,2,0,46,1
6,0,67,0,8,8,36,16,1,2,20,1,0,47,1
2,1,72,0,2,5,37,16,1,8,0,7,0,29,1
9,0,17,0,42,10,7,16,1,6,0,5,0,43,1
6,0,72,0,14,7,37,1,1,1,18,2,0,37,1
6,0,35,0,15,5,7,49,1,1,18,1,0,37,1
4,0,32,1,6,5,7,12,1,8,0,5,0,14,1
5,0,67,0,9,7,36,53,1,2,18,1,0,37,1
2,0,67,1,15,4,7,53,1,1,18,1,0,37,1
6,0,23,0,10,4,7,16,1,2,18,5,0,21,1
8,0,67,1,26,7,7,16,1,2,20,5,2,37,1
8,0,17,0,12,2,7,11,1,6,7,7,0,48,1
6,0,28,0,37,7,7,4,1,2,18,1,0,37,1
4,0,67,0,20,6,36,53,1,9,20,0,0,14,1
1,0,32,0,6,8,7,49,1,4,19,7,0,46,1
11,0,72,0,28,7,37,16,1,9,20,5,0,44,1
9,0,50,1,13,4,7,12,1,1,18,5,0,37,1
17,1,27,0,10,7,7,17,1,4,0,0,0,9,1
17,1,55,0,2,11,7,43,1,4,18,4,0,46,1
6,0,72,0,2,7,37,0,1,8,20,1,0,9,1
16,0,33,0,20,8,7,43,1,4,14,2,0,46,1
0,0,22,0,8,5,7,1,1,2,20,1,0,9,1
11,0,17,0,8,2,7,41,1,6,3,2,0,18,1
15,0,33,0,23,6,7,45,1,1,0,5,2,37,0
1,0,72,0,14,11,37,22,1,2,18,5,0,37,0
3,0,27,0,4,11,7,41,1,8,0,4,1,14,0
8,0,17,0,2,5,7,45,1,5,0,8,0,14,0
12,0,33,0,30,9,7,3,1,4,0,4,0,46,1
12,0,33,0,30,9,7,3,1,1,18,4,0,37,1
4,0,72,0,11,6,37,9,2,1,18,0,0,37,1
11,0,33,1,8,4,7,1,1,2,18,2,0,37,1
8,0,54,0,34,11,7,3,1,4,1,8,0,14,1
8,0,32,0,23,10,7,3,1,6,18,4,0,46,1
14,0,17,0,20,6,7,3,1,7,1,8,0,14,1
12,0,17,0,10,6,7,3,1,7,10,4,0,14,1
5,1,27,0,1,0,7,3,1,4,18,4,0,18,1
2,0,51,0,2,5,25,18,1,11,0,1,0,14,1
12,0,34,0,38,11,7,52,1,5,0,4,0,14,0
8,0,67,0,13,5,36,16,1,2,18,1,0,37,1
1,1,27,0,29,6,7,1,1,1,18,0,0,37,1
8,0,23,0,21,11,7,3,1,8,0,2,0,14,1
2,0,11,0,6,7,3,18,1,3,0,1,0,6,1
4,0,38,0,3,6,20,12,1,6,20,4,0,9,1
3,1,27,0,12,6,30,1,1,8,0,0,0,9,1
0,0,23,0,10,10,7,11,1,4,19,4,0,46,1
1,0,17,0,40,11,7,49,1,4,14,4,0,14,1
9,0,17,0,6,11,7,54,0,4,18,7,0,14,1
3,1,27,0,1,5,30,42,1,6,20,8,0,46,1
17,1,33,0,6,0,17,45,1,4,14,0,0,46,1
1,0,27,0,14,9,30,18,1,1,18,1,0,37,1
5,0,72,0,23,11,37,40,1,7,0,8,3,48,0
11,0,17,1,29,9,7,16,1,8,0,5,0,14,1
0,0,72,0,40,10,37,49,1,11,18,1,0,46,0
3,0,17,0,1,0,7,11,1,1,18,7,0,37,1
1,1,50,0,9,11,7,18,1,6,0,4,0,14,0
17,0,23,0,20,11,7,49,1,3,20,3,0,27,1
17,0,33,0,15,11,7,49,1,6,0,4,1,14,1
17,1,20,0,2,4,7,49,1,1,18,0,0,37,1
8,0,67,0,27,5,36,18,1,2,18,1,0,37,1
2,1,27,0,7,6,30,49,1,1,18,7,0,37,1
11,0,6,0,20,7,7,52,1,8,0,4,0,14,0
17,1,27,1,4,2,30,49,1,7,20,7,0,9,1
2,0,17,0,2,2,7,9,2,1,18,1,0,37,0
14,0,48,0,6,1,35,9,2,2,18,1,0,37,1
8,0,23,0,27,9,7,18,1,2,20,5,0,37,0
17,0,27,0,27,9,30,45,1,2,18,1,0,37,1
2,0,27,1,23,6,30,49,1,1,18,1,0,37,1
1,0,67,0,8,4,36,1,1,12,0,0,0,37,1
7,0,32,0,4,8,7,12,1,2,18,5,0,37,1
3,0,11,0,1,4,7,18,1,2,18,4,0,37,1
17,1,27,0,10,5,7,49,1,1,18,3,0,37,1
2,0,33,0,21,7,7,1,1,4,0,4,0,46,1
1,0,23,1,27,8,7,18,1,4,0,4,0,46,1
1,0,27,0,4,1,7,1,1,8,0,1,0,9,1
2,0,17,0,21,8,7,43,1,1,0,1,0,44,0
3,1,17,0,2,2,7,37,1,8,0,7,0,18,1
17,0,55,0,29,10,7,11,1,6,20,7,0,9,1
8,0,23,1,3,3,7,1,1,6,7,7,0,14,1
3,0,17,0,8,9,7,26,1,8,0,4,0,9,1
7,0,17,0,6,6,7,13,1,1,0,5,0,6,1
8,0,67,0,1,1,7,42,1,6,20,8,0,9,1
7,1,17,0,4,6,7,43,1,6,20,8,0,9,1
8,0,17,1,20,11,7,22,1,2,18,5,0,37,1
17,1,55,0,6,1,7,32,0,7,20,0,0,10,1
2,0,11,1,9,4,7,22,1,1,18,8,0,37,0
17,1,27,0,12,5,30,32,0,2,20,3,0,9,1
4,1,27,0,13,2,7,49,1,4,20,7,0,9,1
2,1,27,1,15,4,7,49,1,8,14,7,0,9,1
0,1,27,0,5,1,30,49,1,2,18,7,0,37,1
1,1,20,1,7,3,7,49,1,2,18,7,0,37,1
17,1,27,0,2,4,30,49,1,7,14,7,0,9,1
2,1,33,0,2,5,7,49,1,3,18,7,0,47,1
17,1,27,0,12,6,30,18,1,4,0,0,0,6,1
1,0,27,0,4,10,30,49,1,1,18,1,0,37,1
2,1,72,0,5,7,37,51,1,4,18,7,0,39,1
14,0,17,0,54,9,7,18,1,1,18,5,0,37,1
1,0,27,1,28,7,30,49,1,7,12,1,0,39,1
17,1,27,0,2,3,30,49,1,8,20,3,0,9,1
8,0,55,1,9,6,7,54,0,1,18,5,0,37,1
3,0,17,0,21,7,7,49,1,6,20,1,0,9,1
9,0,17,0,38,9,7,16,1,6,0,5,0,9,1
8,0,27,0,16,7,30,18,1,2,18,4,0,37,0
2,0,11,0,8,5,7,49,1,2,20,1,0,27,0
4,0,67,1,4,7,7,49,1,9,2,4,0,39,1
7,0,27,0,5,5,7,54,0,2,18,1,0,37,1
10,0,27,1,8,4,30,9,2,2,20,0,0,37,1
10,0,27,1,8,4,30,9,2,8,0,0,0,9,1
11,0,17,0,23,8,7,1,1,5,0,5,0,14,0
2,0,17,0,7,7,7,18,1,7,0,1,0,37,0
12,0,68,0,44,11,7,16,1,8,0,5,181,14,0
0,0,67,0,22,10,7,18,1,1,18,5,0,37,1
17,0,27,0,6,0,7,18,1,6,20,1,0,9,1
17,1,27,0,20,8,7,32,0,8,0,0,0,9,1
17,1,27,0,1,0,7,32,0,6,0,0,0,9,1
16,0,22,0,22,9,7,11,1,2,18,5,0,37,1
6,0,51,1,5,4,7,11,1,4,18,1,0,9,1
2,0,27,1,23,8,30,18,1,4,18,0,0,46,1
11,0,67,0,8,4,7,16,1,6,0,5,0,48,1
12,0,67,0,22,7,7,16,1,6,7,5,0,14,1
12,0,22,1,19,5,7,17,1,8,0,4,0,37,1
8,0,55,0,46,11,7,17,1,7,0,1,24,14,0
9,0,17,0,50,11,7,40,1,6,0,4,0,46,1
8,0,72,0,32,11,37,16,1,8,0,5,0,9,1
14,0,32,1,19,4,7,16,1,1,18,5,0,37,1
8,0,72,0,38,10,37,16,1,8,0,5,0,14,1
6,0,33,0,43,11,7,11,1,2,18,5,0,37,1
11,0,34,0,46,6,7,49,1,2,0,0,0,9,0
4,1,38,0,1,5,20,33,1,7,0,4,0,44,1
15,0,22,0,32,10,7,52,1,9,0,1,0,39,1
10,0,33,0,15,7,7,33,1,1,18,0,0,37,1
9,0,67,1,13,4,7,16,1,2,18,5,0,27,1
7,0,67,1,13,6,36,18,1,4,0,5,0,48,1
5,0,55,0,53,11,7,37,1,9,0,5,1,46,0
17,1,27,1,5,3,30,45,1,2,18,0,0,37,1
2,0,17,0,29,7,7,1,1,8,0,5,0,9,1
8,1,17,0,3,8,7,42,1,2,18,5,0,37,1
14,0,32,0,20,9,7,37,1,8,0,5,0,47,1
3,0,27,0,6,8,7,3,1,1,18,8,0,37,0
17,0,27,0,38,9,30,18,1,8,15,4,0,46,1
6,0,38,0,6,5,20,12,1,1,18,1,0,37,1
9,0,29,0,29,9,15,16,1,3,18,5,1,14,1
1,1,27,0,5,3,7,51,1,8,0,7,0,47,1
1,1,27,0,5,3,7,51,1,1,18,7,0,37,1
0,1,17,0,4,3,7,51,1,1,18,0,0,37,0
1,0,17,1,2,1,7,9,2,2,20,0,0,6,1
4,0,27,0,15,6,7,9,2,2,20,1,0,37,1
2,0,11,0,4,4,7,1,1,6,18,8,0,29,1
3,1,27,0,1,3,30,54,0,9,11,3,0,44,1
1,1,68,0,8,4,7,32,0,6,18,0,0,29,1
16,0,68,1,23,9,7,1,1,6,0,5,25,44,1
8,0,22,0,2,4,7,1,1,4,0,8,0,9,1
8,0,17,0,12,4,7,11,1,1,18,5,0,37,0
7,0,17,0,18,9,7,1,1,6,18,0,0,14,1
10,0,17,0,20,10,7,1,1,7,20,0,0,10,1
10,0,17,0,20,6,7,16,1,1,18,4,0,37,1
8,0,23,1,46,9,12,17,1,4,18,5,0,39,1
5,1,27,1,11,4,7,18,1,6,20,7,0,46,1
0,1,17,0,2,4,7,18,1,4,18,7,0,46,1
6,0,23,0,43,10,7,16,1,8,0,5,0,14,1
14,0,67,1,11,7,7,16,1,1,18,5,0,37,0
5,0,67,0,1,3,7,16,1,4,20,1,0,9,1
11,0,27,1,20,7,7,16,1,2,18,5,0,37,1
17,0,27,1,16,5,30,45,1,2,18,0,0,10,0
16,0,68,1,15,7,7,51,1,11,0,2,1,20,1
8,0,72,1,3,4,37,45,1,7,18,8,0,18,0
0,0,27,0,8,5,30,16,1,2,18,1,0,37,1
8,0,32,0,16,8,7,11,1,13,0,7,9,46,0
1,1,27,1,8,6,7,9,2,6,14,0,0,46,1
7,0,55,0,44,11,7,1,1,5,0,1,0,14,1
7,0,67,0,2,6,36,15,1,8,0,7,0,46,1
6,0,11,0,20,6,7,1,1,2,18,5,0,37,1
9,0,20,1,2,4,7,17,1,8,0,5,0,14,1
0,1,27,0,1,0,30,49,1,8,0,4,0,44,1
5,0,35,0,9,11,7,54,0,5,0,5,0,14,1
9,0,23,1,8,3,7,54,0,2,18,1,0,37,0
8,0,17,0,12,3,7,54,0,2,20,1,0,37,1
2,0,32,0,24,5,7,49,1,1,18,7,0,37,1
17,0,23,0,37,10,7,1,1,3,20,4,0,9,1
0,0,27,0,50,11,7,18,1,2,18,1,0,37,1
14,0,60,1,23,7,7,3,1,5,0,8,0,46,0
9,0,17,0,23,9,7,3,1,2,18,4,0,37,1
4,0,20,0,54,11,7,18,1,9,16,7,0,14,1
16,0,50,0,31,9,7,45,1,7,20,5,0,44,1
17,0,27,0,38,11,7,49,1,11,0,0,0,9,1
10,0,33,0,31,11,7,18,1,2,18,5,0,37,1
1,0,67,0,10,9,7,18,1,4,18,5,0,46,1
0,0,67,0,17,8,7,1,1,2,20,1,0,37,1
17,1,27,0,9,6,30,18,1,1,18,0,0,37,1
1,0,33,0,1,4,7,18,1,2,18,1,0,37,0
16,0,17,1,19,7,7,1,1,3,14,2,0,46,1
0,1,27,0,8,7,7,1,1,1,0,1,0,37,1
17,1,27,0,1,1,30,1,1,4,18,0,0,47,1
17,1,17,0,8,7,7,18,1,7,20,0,0,10,0
9,0,27,0,10,9,7,49,1,2,20,1,0,6,1
8,0,55,0,21,7,7,33,1,6,7,1,0,14,1
0,0,27,0,30,5,7,49,1,6,21,0,0,46,1
2,1,25,1,6,5,7,1,1,1,18,0,0,37,1
17,0,32,0,24,5,7,1,1,6,20,0,0,46,1
10,0,72,1,4,6,37,45,1,1,18,5,0,37,1
1,0,27,0,11,3,30,49,1,6,20,0,0,9,1
17,1,27,0,8,6,30,18,1,2,18,0,0,9,0
1,1,11,0,1,1,7,18,1,2,18,1,0,37,1
9,0,23,1,20,5,7,9,2,2,18,2,0,37,1
2,0,27,0,18,8,30,18,1,2,18,1,0,37,1
2,1,72,0,1,2,37,1,1,8,0,1,0,14,1
3,0,37,0,6,4,7,18,1,4,0,1,0,9,1
1,1,17,0,7,4,7,49,1,1,0,1,0,37,1
11,0,17,0,42,10,7,16,1,6,0,5,0,18,0
3,0,22,0,34,11,7,43,1,6,14,8,0,43,1
5,1,17,0,1,1,7,15,1,2,18,8,0,37,1
6,0,51,0,2,3,7,1,1,7,20,2,0,31,1
17,0,17,0,1,6,7,22,1,4,18,7,0,37,1
8,0,17,0,2,4,7,11,1,1,18,1,0,37,1
14,0,33,0,22,9,7,1,1,9,0,2,0,46,1
15,0,11,1,4,6,7,51,1,2,18,8,0,37,1
0,0,67,0,18,9,36,18,1,7,20,1,0,10,0
5,0,27,0,1,6,7,54,0,1,18,1,0,37,1
2,0,27,0,4,9,7,22,1,13,0,1,0,46,1
7,0,27,0,19,8,30,11,1,7,20,5,0,18,1
17,0,55,0,6,11,7,18,1,4,20,4,0,9,1
4,0,67,0,4,3,36,18,1,4,10,1,0,9,1
17,0,72,0,3,3,37,51,1,6,0,4,0,43,1
10,0,17,0,38,10,7,16,1,10,0,5,0,48,0
1,0,27,0,6,5,7,1,1,11,0,1,3,26,1
0,0,33,0,23,9,7,18,1,7,18,1,0,46,1
0,0,27,0,38,7,7,49,1,1,18,1,0,37,1
4,0,67,0,25,5,7,18,1,2,20,1,0,37,0
17,1,33,0,10,7,7,51,1,8,0,7,0,9,1
1,0,67,1,14,2,7,18,1,1,18,1,0,37,0
8,0,32,1,7,5,7,54,0,2,0,0,28,27,0
8,0,67,1,17,5,7,11,1,1,18,7,0,37,1
10,0,41,0,2,6,7,51,1,4,19,1,0,47,1
10,0,27,0,24,9,30,16,1,7,0,4,0,14,1
12,0,54,0,28,8,7,45,1,4,0,8,0,29,1
2,1,17,0,6,6,7,33,1,6,20,7,0,46,1
8,0,17,0,23,9,7,18,1,1,18,1,0,37,1
15,0,17,1,23,5,7,45,1,1,0,5,0,6,1
17,0,32,0,38,11,7,16,1,6,0,4,2,46,1
1,1,17,0,3,0,7,33,1,6,0,7,0,46,1
9,0,35,0,38,11,7,26,1,8,0,4,0,14,1
15,0,32,0,13,7,7,1,1,6,0,2,0,14,1
7,0,55,0,5,6,7,11,1,4,14,5,0,9,1
14,0,67,1,28,6,7,18,1,4,0,4,0,37,1
15,0,6,0,18,6,7,51,1,7,0,5,37,27,0
8,0,27,0,9,8,30,54,0,1,18,5,0,37,1
11,0,27,1,2,8,7,1,1,2,18,8,0,37,0
8,0,17,0,33,11,7,21,1,13,0,5,0,48,1
9,1,27,0,1,6,7,42,1,6,7,2,0,18,1
14,0,27,0,26,6,7,35,1,2,18,5,0,46,1
14,0,17,1,4,6,7,50,1,7,0,8,0,14,1
8,0,33,0,22,6,7,21,1,7,20,5,0,18,1
10,0,55,0,33,8,7,21,1,3,20,5,0,44,1
16,0,17,1,17,6,7,50,1,8,14,2,0,27,1
12,0,15,0,13,9,7,25,1,8,0,2,0,27,0
11,0,23,1,24,5,7,42,1,7,20,1,0,31,0
8,0,17,0,20,7,7,42,1,3,18,2,0,6,1
9,0,23,0,7,2,7,42,1,3,20,8,0,27,1
3,0,32,0,16,5,7,28,1,7,18,5,0,29,1
12,0,72,0,37,11,37,21,1,2,18,5,0,14,0
10,0,55,1,12,5,7,25,1,6,3,2,0,18,1
11,0,11,0,1,7,3,0,1,1,18,5,0,37,1
14,0,35,1,2,7,7,25,1,2,18,2,0,37,1
11,0,17,1,16,3,7,25,1,2,0,2,0,37,1
16,0,17,0,13,6,7,50,1,1,18,2,0,37,1
11,0,17,0,17,4,7,21,1,4,0,5,0,43,1
9,0,17,0,1,5,7,0,1,4,20,2,0,27,0
10,0,15,0,10,7,7,21,1,7,20,5,2,27,0
10,0,27,1,16,5,30,42,1,6,14,1,0,44,1
16,0,17,1,4,6,7,50,1,11,0,2,0,14,1
9,1,32,0,5,4,7,0,1,1,18,7,0,37,1
16,0,35,0,29,11,7,28,1,6,0,5,122,46,0
7,0,72,0,12,6,37,42,1,4,0,5,0,44,1
8,0,27,0,12,6,30,0,1,4,18,5,0,37,1
14,0,34,1,8,7,18,0,1,4,18,5,0,37,1
8,1,17,0,3,0,7,21,1,1,18,5,0,37,1
1,0,35,0,1,0,7,42,1,6,18,4,0,29,1
14,0,17,1,16,9,7,25,1,4,0,1,0,27,1
12,0,22,0,3,4,7,25,1,3,0,2,0,46,1
14,0,11,0,2,2,3,21,1,4,18,5,0,29,1
9,0,27,0,11,6,7,28,1,8,0,8,0,27,1
9,0,35,1,13,3,7,0,1,6,20,2,0,9,1
14,0,72,0,7,3,37,25,1,4,18,2,0,47,1
14,0,23,0,20,11,7,38,1,6,0,5,1,48,0
12,0,35,0,7,2,7,25,1,6,3,2,0,14,1
16,0,23,1,2,7,7,50,1,2,20,2,0,14,0
9,0,55,0,10,7,7,38,1,13,1,5,0,27,1
11,0,72,1,2,4,37,42,1,1,18,2,0,37,1
14,0,29,0,2,3,15,25,1,8,0,2,0,14,1
12,0,27,0,16,8,7,50,1,6,10,8,0,46,1
8,0,22,1,3,5,7,42,1,8,0,8,0,46,1
12,0,17,0,6,5,7,42,1,6,7,2,0,18,1
10,0,72,0,23,9,37,21,1,2,18,4,0,37,1
3,1,54,0,2,1,7,21,1,4,0,7,0,9,1
7,0,55,0,18,9,7,21,1,13,0,5,1,46,1
3,0,72,0,3,1,37,43,1,4,20,7,0,9,1
8,1,22,1,2,4,7,43,1,8,0,8,0,9,1
5,1,60,0,4,3,7,43,1,12,0,7,0,46,1
1,0,17,0,5,11,7,25,1,9,0,4,11,14,0
1,0,11,0,6,11,7,21,1,4,18,1,0,37,1
17,1,32,0,13,2,7,17,1,8,0,7,0,47,1
17,1,0,0,3,0,7,17,1,6,20,7,0,9,1
11,0,72,1,11,6,37,21,1,4,18,7,0,29,1
3,0,34,1,42,11,7,22,1,4,18,1,0,35,1
14,0,17,1,19,5,7,43,1,6,10,2,0,46,1
8,0,55,0,12,3,7,22,1,1,20,5,0,6,1
0,1,17,1,21,6,7,43,1,6,20,6,0,9,1
0,1,55,0,3,3,7,43,1,12,0,7,0,9,1
0,1,23,0,7,1,7,43,1,8,0,7,0,47,1
7,0,23,0,8,5,7,40,1,1,18,5,0,37,1
1,1,27,0,2,7,30,45,1,6,20,0,0,9,1
3,0,23,0,44,11,7,3,1,3,0,4,0,9,1
8,0,68,1,9,3,7,22,1,4,0,7,0,9,1
9,0,17,0,23,8,7,3,1,6,0,4,0,28,0
7,0,17,0,18,11,7,1,1,3,18,8,0,18,1
0,1,72,0,1,11,37,6,0,2,18,3,0,36,0
15,0,32,0,12,9,7,51,1,1,18,1,0,37,1
9,0,55,0,5,4,7,20,1,4,1,4,0,27,1
7,0,27,0,24,11,7,3,1,8,0,4,0,29,1
17,1,27,0,1,0,7,32,0,2,20,3,0,9,1
5,0,68,0,4,2,7,3,1,1,18,5,0,37,1
4,0,17,0,1,4,7,26,1,13,0,5,0,14,1
7,0,67,0,7,4,7,45,1,1,0,5,0,37,0
11,0,33,0,20,11,7,51,1,5,0,5,0,48,0
0,0,27,0,15,7,30,45,1,6,0,3,0,46,1
6,1,27,1,7,3,30,45,1,2,18,7,0,27,0
11,0,27,1,11,8,30,51,1,6,7,5,0,9,1
6,0,72,1,15,6,37,33,1,1,18,4,0,37,0
8,0,27,1,2,5,7,54,0,4,18,5,0,46,1
3,0,72,0,1,4,37,54,0,6,7,4,0,14,1
0,0,27,0,6,1,30,45,1,4,18,1,0,9,1
0,0,27,0,6,1,30,45,1,4,0,1,0,9,1
3,0,27,1,16,4,30,45,1,2,0,7,0,27,0
14,0,34,1,18,5,18,14,0,2,18,5,0,37,1
11,0,13,0,33,8,4,6,0,4,14,5,0,18,1
4,1,27,0,3,3,7,49,1,2,18,1,0,37,0
2,1,27,0,1,1,30,49,1,8,0,1,0,9,1
6,0,27,0,17,6,7,54,0,2,18,5,0,37,1
2,0,27,0,29,11,30,45,1,4,0,5,0,14,0
6,0,14,0,27,8,7,1,1,4,20,4,0,14,1
5,0,33,0,2,1,7,54,0,1,0,4,0,37,1
1,1,67,0,3,6,7,18,1,7,20,3,0,13,0
2,0,27,0,3,2,7,49,1,3,0,1,0,14,1
7,0,4,0,2,5,1,16,1,4,20,4,0,46,1
2,0,55,0,4,2,7,18,1,3,18,5,0,18,1
17,1,27,0,1,0,30,1,1,2,18,0,0,10,0
17,0,68,0,44,10,7,17,1,7,0,1,0,46,1
17,0,27,0,8,5,30,49,1,1,18,1,0,37,1
3,0,17,0,26,11,7,33,1,6,7,7,0,9,1
0,1,27,0,11,3,30,18,1,2,18,0,0,37,1
12,0,15,0,16,8,7,9,2,1,18,1,0,37,1
17,0,27,0,32,8,30,45,1,2,18,7,0,37,1
6,0,23,0,24,7,7,17,1,1,18,1,0,37,1
8,1,32,0,4,3,7,21,1,1,18,8,0,37,1
4,0,27,0,26,7,7,45,1,2,20,1,0,46,1
5,1,27,0,13,5,7,45,1,1,18,0,0,37,1
17,0,27,1,11,3,30,45,1,1,18,1,0,37,1
9,0,55,0,38,11,7,10,1,8,0,5,0,14,1
14,0,32,1,5,8,7,41,1,5,0,5,50,18,0
5,1,68,0,7,3,7,11,1,7,20,7,0,10,1
17,1,27,0,1,10,30,1,1,4,0,0,0,6,1
17,1,27,0,1,3,7,17,1,1,18,0,0,37,1
10,0,29,0,6,3,7,17,1,4,18,2,0,27,1
17,1,27,0,7,7,30,1,1,7,20,3,0,10,0
7,0,32,0,1,4,7,16,1,8,0,1,0,14,1
10,0,67,0,1,3,36,16,1,8,0,5,0,18,1
1,0,27,1,2,9,7,49,1,3,10,1,0,46,1
11,0,32,0,4,6,7,41,1,2,18,8,0,27,0
3,0,52,0,22,6,26,1,1,4,18,5,0,37,1
9,0,72,0,4,3,37,43,1,3,0,8,0,14,1
5,0,67,0,4,2,7,1,1,8,0,1,0,14,1
1,0,6,0,22,11,7,45,1,2,18,5,0,37,1
9,0,17,0,37,10,7,18,1,7,14,5,1,46,1
5,0,55,0,3,6,7,20,1,1,18,1,0,37,1
5,0,17,1,34,10,7,3,1,12,20,5,0,9,0
4,0,14,0,18,6,7,37,1,6,20,4,0,18,1
2,0,27,0,21,7,7,45,1,2,0,4,0,9,1
0,0,67,0,5,6,7,1,1,9,0,1,0,39,1
0,0,72,0,15,9,37,49,1,4,18,1,0,27,1
2,1,55,0,4,9,7,16,1,11,0,1,0,14,1
9,0,67,0,1,5,36,16,1,1,18,5,0,37,1
1,1,17,0,13,7,7,46,1,6,0,7,0,14,0
8,0,0,0,14,10,7,37,1,4,0,5,0,46,1
8,0,60,0,38,10,7,1,1,7,18,7,0,14,0
14,0,23,0,38,10,7,1,1,2,18,5,0,27,1
8,1,17,1,3,4,7,41,1,9,0,7,0,29,1
5,0,23,1,5,8,7,43,1,8,0,4,5,27,1
2,1,23,0,2,1,7,1,1,6,18,0,0,9,1
17,0,27,0,22,4,30,45,1,2,18,5,0,10,0
6,0,17,0,24,6,7,45,1,6,20,7,0,9,1
17,1,27,0,8,0,30,45,1,6,7,0,0,47,1
3,1,68,0,1,2,7,21,1,2,18,8,0,27,0
17,1,27,0,7,1,30,45,1,6,20,0,0,46,1
9,0,23,0,12,7,7,45,1,1,18,2,0,37,1
7,0,27,0,2,5,30,18,1,13,0,4,0,48,1
8,0,27,1,8,8,7,54,0,4,0,5,0,29,1
0,1,27,0,6,2,30,32,0,7,20,0,0,10,1
11,0,13,0,2,7,7,41,1,8,0,4,11,14,1
0,1,32,0,1,5,7,41,1,6,0,3,0,14,1
2,1,27,0,6,1,30,45,1,1,18,1,0,37,1
7,0,55,1,10,3,7,18,1,2,18,5,0,37,1
0,0,17,0,32,9,7,45,1,13,0,5,1,27,1
9,0,55,0,37,11,7,18,1,7,0,3,0,46,0
7,0,17,0,22,6,7,18,1,3,0,4,0,46,1
16,0,35,1,16,6,7,51,1,9,0,2,79,46,0
0,0,68,0,55,9,7,45,1,13,0,5,0,14,0
8,0,27,1,22,4,30,1,1,2,18,7,0,37,1
0,0,27,0,29,10,30,45,1,8,0,1,0,9,1
1,0,68,0,26,8,7,46,1,7,12,5,0,14,1
0,0,17,0,16,10,7,45,1,6,0,5,16,18,0
17,1,17,0,2,9,7,43,1,6,20,0,0,47,1
7,0,17,1,31,9,7,40,1,2,18,1,0,37,0
14,0,17,0,23,8,7,10,1,2,18,5,0,27,0
11,0,55,0,9,7,7,26,1,7,0,5,0,27,1
17,1,27,0,3,2,7,45,1,7,20,0,0,9,1
17,1,27,0,10,3,30,1,1,8,0,4,0,47,1
17,0,23,0,22,11,7,17,1,1,18,1,0,39,1
9,0,23,0,36,8,7,33,1,5,0,5,0,14,0
6,1,33,1,3,2,7,18,1,1,18,4,0,37,1
6,0,6,0,8,2,7,33,1,2,0,4,0,37,1
6,0,6,0,8,2,7,33,1,7,8,4,0,46,1
8,1,17,0,2,7,7,33,1,6,3,4,0,14,1
6,0,23,0,42,10,7,39,2,2,18,4,0,37,1
8,0,17,0,18,9,7,45,1,6,0,4,0,18,0
5,0,33,0,20,7,7,17,1,2,0,3,0,9,0
6,0,23,0,30,9,7,33,1,7,0,4,2,46,0
1,0,67,0,6,2,7,18,1,7,0,4,0,14,1
0,0,15,1,20,10,7,45,1,12,0,5,0,46,1
17,0,33,1,19,5,17,45,1,6,0,4,0,46,1
17,1,20,0,4,6,7,45,1,6,18,0,0,9,1
0,0,27,0,25,7,30,45,1,1,18,4,0,37,1
7,0,0,0,55,11,7,33,1,1,0,1,0,6,1
17,1,27,0,3,3,30,1,1,6,20,0,0,9,1
0,1,27,0,3,5,30,1,1,7,0,7,0,9,1
4,1,27,0,2,5,30,45,1,1,18,3,0,37,1
4,1,27,0,2,5,30,45,1,4,19,3,0,46,1
10,0,17,0,40,10,7,33,1,1,0,4,0,6,1
2,1,23,0,4,3,7,33,1,2,18,7,0,37,1
6,1,34,0,6,1,7,37,1,9,0,7,0,29,1
