Home Ownership,Ethnicity,dummy for Children,Year Of Residence,Language,City,County,weekly fee,Deliveryperiod,Nielsen Prizm,reward program,Source Channel,Age,Income,is_churned
0,17,0,18,7,29,1,7,14,4,0,46,78,124999,1
0,33,1,29,7,28,1,6,18,2,0,48,67,174999,1
0,28,1,30,7,40,1,2,18,2,0,27,62,337667,1
1,27,0,4,7,45,1,7,20,4,0,9,20,10578,1
1,51,1,5,7,45,1,2,18,0,0,37,27,29337,1
0,49,0,18,8,13,1,1,18,5,0,37,48,90000,1
0,33,0,1,7,43,1,6,14,2,0,27,32,300000,1
1,33,0,2,7,0,1,8,0,7,0,9,22,25654,1
0,17,1,20,7,35,1,4,18,5,0,46,47,199999,1
0,35,0,31,7,13,1,13,0,5,0,14,76,125000,1
0,17,1,1,7,30,1,6,0,5,4,14,52,124999,0
1,17,0,2,7,0,1,3,0,7,0,46,33,59324,1
0,23,0,1,7,30,1,8,0,5,0,48,56,84865,1
0,17,0,2,7,35,1,4,18,7,0,14,33,109659,1
0,35,0,8,7,35,1,5,0,4,0,14,75,150000,0
0,38,0,7,7,22,1,8,2,5,0,14,78,50000,1
1,72,0,7,37,11,1,7,20,7,0,10,32,59999,0
0,17,1,6,7,22,1,6,0,5,0,46,51,149999,1
0,27,0,18,30,21,1,4,20,1,0,9,37,124999,1
1,20,0,1,7,11,1,1,0,7,0,37,28,13362,0
1,27,0,1,30,45,1,7,0,4,0,31,27,20000,1
0,22,0,25,7,43,1,6,14,8,0,46,62,100000,1
0,27,0,38,30,22,1,4,20,1,0,9,77,59999,1
1,22,0,5,7,37,1,6,7,7,0,14,32,106097,1
0,57,0,9,7,22,1,2,18,2,0,37,62,150000,0
0,33,0,15,7,51,1,8,0,4,0,18,57,60000,1
0,17,1,18,7,35,1,11,0,5,0,40,78,89999,0
0,34,0,1,7,30,1,6,0,5,0,43,33,108945,1
0,22,0,15,7,40,1,6,0,4,0,18,79,99999,0
0,11,0,3,7,8,3,4,0,8,40,14,62,300000,0
0,17,0,31,7,40,1,12,0,5,11,14,80,500000,0
0,17,0,25,7,45,1,5,0,4,0,14,78,174999,0
0,27,0,12,30,45,1,1,18,4,0,37,28,19999,1
0,27,0,5,30,30,1,6,0,5,0,29,55,70000,1
0,23,0,39,7,28,1,6,15,4,0,46,80,149999,1
0,32,0,24,7,35,1,4,18,5,0,18,67,245997,1
0,17,0,4,7,13,1,11,20,5,0,18,47,125000,0
0,55,0,17,7,17,1,2,20,8,1,46,70,199999,1
0,55,0,1,7,30,1,6,18,5,0,29,26,70000,1
0,33,0,22,7,35,1,8,0,5,0,44,51,201784,1
0,35,0,7,7,45,1,2,18,1,0,37,24,10000,0
1,27,0,1,30,45,1,1,18,4,0,37,27,40000,1
1,17,0,4,7,0,1,11,0,7,0,9,27,37648,1
1,27,0,5,7,0,1,4,0,7,0,6,40,49999,1
0,17,0,23,7,30,1,8,0,5,0,14,58,124999,1
1,17,0,2,7,32,0,6,18,7,0,9,46,49999,1
0,27,0,22,30,45,1,8,20,4,0,37,57,103900,1
0,51,0,27,25,40,1,8,0,5,0,46,65,175000,1
1,17,1,4,7,0,1,11,0,7,0,9,35,59999,1
0,68,1,19,7,35,1,8,0,5,0,44,53,236097,1
0,23,0,21,7,31,0,2,18,4,0,9,55,60000,0
0,27,0,19,30,1,1,6,20,8,0,47,47,90000,1
0,27,0,2,30,11,1,1,18,1,0,37,33,79999,1
0,17,0,1,7,37,1,3,0,5,0,18,51,90000,1
0,23,1,22,7,28,1,2,18,5,5,27,53,388910,1
0,26,0,18,7,28,1,6,3,5,0,18,52,136707,1
0,17,0,8,7,30,1,2,18,4,0,37,32,499999,0
0,54,0,15,7,30,1,7,0,1,0,9,44,124999,1
0,5,0,32,2,35,1,6,0,5,0,9,71,174999,1
1,17,0,4,7,0,1,4,20,7,0,9,42,69999,1
0,17,0,28,7,43,1,7,0,4,0,14,78,61299,1
0,17,1,23,7,41,1,5,0,5,0,48,56,100000,0
0,27,0,1,30,9,2,4,0,1,0,18,36,149999,1
0,55,0,40,7,22,1,4,0,4,0,48,67,89999,0
1,27,0,1,7,43,1,4,0,8,0,37,19,69999,1
1,27,0,7,30,0,1,6,7,7,0,9,57,50000,1
0,0,1,22,7,28,1,1,0,7,0,37,56,187341,0
0,17,1,19,7,45,1,2,18,2,0,37,49,300000,1
0,32,1,24,7,35,1,3,18,5,0,46,62,174999,1
0,72,0,2,37,30,1,4,19,5,0,18,33,49999,1
0,27,0,33,30,14,0,4,0,4,0,46,77,124999,1
0,17,0,28,7,51,1,5,0,5,5,14,72,324287,0
0,67,0,3,36,17,1,1,18,7,0,37,38,100000,1
0,33,0,5,7,35,1,2,20,5,0,9,33,100000,1
0,14,0,23,7,30,1,6,7,5,0,14,52,249999,1
0,11,0,5,7,35,1,8,0,5,0,47,33,149999,1
0,23,0,22,7,35,1,12,20,5,0,46,66,199999,0
0,33,0,20,7,35,1,8,20,4,0,14,52,249999,0
0,0,0,24,7,28,1,13,0,1,59,14,59,124999,0
0,55,0,6,7,8,3,6,0,8,0,14,35,316732,1
0,17,1,7,7,40,1,6,0,4,0,14,48,90000,1
1,27,0,1,7,45,1,7,0,7,0,46,24,10000,1
1,27,0,2,30,45,1,2,18,7,0,9,49,30000,0
0,27,0,5,30,45,1,1,18,0,0,37,51,64005,1
0,17,1,14,7,35,1,13,1,5,16,27,47,399999,1
0,17,0,3,7,35,1,4,0,5,10,46,46,300000,1
0,51,1,5,7,28,1,2,18,5,0,37,52,174999,1
0,29,0,7,7,17,1,4,20,8,0,9,42,125000,1
0,27,0,5,7,45,1,2,18,1,0,37,57,12206,1
0,27,0,16,30,1,1,4,18,5,0,46,59,90000,1
0,27,0,24,7,30,1,9,0,4,4,18,78,39999,0
0,17,0,19,7,35,1,7,18,5,0,46,60,60000,0
0,55,0,20,7,35,1,9,0,4,0,14,56,199999,1
0,17,0,20,7,43,1,5,0,5,0,14,61,149999,0
1,27,0,4,30,30,1,8,0,4,0,14,27,29999,1
0,20,0,25,7,8,3,2,18,5,0,37,77,300000,0
0,55,0,38,7,37,1,12,0,7,0,46,75,79999,1
0,17,0,17,7,1,1,8,0,4,0,9,50,49999,1
0,15,1,22,7,13,1,7,20,4,0,30,63,149999,1
0,49,0,22,7,1,1,2,18,1,0,37,68,150000,1
0,50,1,9,24,55,1,4,18,2,0,14,43,399999,1
0,23,0,28,7,28,1,6,0,5,0,46,68,121223,1
0,17,0,35,7,40,1,8,0,8,0,48,78,150000,0
0,27,0,7,30,1,1,2,18,5,0,37,47,100000,0
0,27,0,7,7,17,1,8,0,4,0,14,31,25281,1
0,27,1,7,30,28,1,8,0,0,0,9,44,68107,1
1,55,0,2,7,29,1,13,0,7,0,14,72,13899,1
1,72,0,5,37,43,1,7,20,4,0,9,52,89999,1
0,27,1,17,7,32,0,2,18,0,0,37,45,70000,1
0,68,0,14,7,40,1,8,0,5,0,9,65,118903,0
0,50,0,10,7,1,1,8,0,8,0,14,58,125000,1
0,50,0,10,7,1,1,6,0,8,1,14,57,125000,0
0,14,0,5,7,45,1,9,0,4,0,14,63,16961,1
0,23,0,27,7,37,1,6,0,5,0,46,68,181739,1
0,27,0,10,30,45,1,1,18,5,0,37,51,80000,0
0,27,0,20,30,45,1,1,18,1,0,37,58,39999,1
1,55,0,2,7,45,1,1,18,1,0,37,22,19999,1
0,49,0,8,7,30,1,2,18,5,0,37,57,99999,1
0,51,1,12,7,28,1,2,18,4,0,44,48,124999,1
0,17,0,1,7,9,2,6,20,4,0,14,58,59999,1
0,20,0,2,7,35,1,13,0,5,0,14,32,174999,1
0,17,0,14,7,27,1,10,0,7,0,48,40,82009,1
1,22,1,2,7,13,1,6,0,1,0,29,41,130494,1
1,17,0,4,7,28,1,2,0,4,28,0,43,109527,1
0,17,0,3,7,43,1,13,0,5,0,46,63,107838,1
0,27,0,7,7,40,1,4,0,8,0,46,42,98463,1
0,27,0,15,30,1,1,1,18,1,0,37,52,14358,1
0,17,0,25,7,35,1,1,18,7,0,37,61,130719,1
0,15,0,20,7,30,1,11,0,5,0,46,73,199999,1
0,15,0,20,7,30,1,6,0,5,0,46,72,175000,0
0,49,0,6,8,28,1,8,0,5,0,14,26,100000,1
0,49,0,21,8,28,1,2,20,5,0,46,79,59999,0
0,27,0,5,7,1,1,1,18,7,0,37,43,30000,1
0,27,1,18,30,45,1,6,20,1,0,47,39,89999,1
0,17,0,4,7,28,1,6,0,5,0,14,48,124999,1
0,68,0,4,7,27,1,7,14,1,0,14,72,30000,1
0,55,1,7,7,30,1,8,0,7,0,18,47,100000,1
0,55,1,7,7,30,1,8,0,7,0,14,48,100000,1
0,67,0,4,7,1,1,1,18,5,0,37,48,84276,1
0,17,0,22,7,35,1,6,20,7,0,46,52,319579,1
0,21,0,33,7,13,1,2,18,4,5,46,72,89999,1
0,17,0,1,7,30,1,13,0,5,0,14,42,89999,1
0,55,0,20,7,28,1,10,20,4,0,14,71,23847,1
0,17,0,7,7,28,1,4,18,5,0,6,61,90000,1
0,32,0,1,7,45,1,2,0,5,0,9,36,99999,0
1,4,0,6,7,1,1,1,18,5,0,37,20,19999,1
1,27,0,2,30,28,1,3,0,7,0,47,26,19999,1
1,33,0,1,7,28,1,7,20,5,0,29,59,60000,1
0,17,0,7,7,28,1,1,18,0,0,37,46,40000,1
0,17,1,29,7,11,1,4,20,5,0,47,52,351466,1
0,47,0,32,7,45,1,2,18,1,0,9,57,49999,0
0,67,0,7,7,1,1,2,18,5,0,37,33,40163,1
0,33,0,31,7,28,1,12,0,0,0,14,73,49999,1
0,35,0,7,7,55,1,7,0,2,0,18,58,399999,1
1,23,0,1,7,13,1,2,18,4,0,37,36,40000,1
1,17,0,10,7,0,1,4,18,1,0,46,58,110309,1
0,17,0,44,7,35,1,8,0,5,0,18,77,175000,1
0,17,0,5,7,27,1,3,18,0,0,6,33,40000,1
0,35,0,4,7,30,1,8,0,0,0,39,33,87505,1
0,32,0,21,7,40,1,4,18,8,0,46,51,99999,1
0,17,0,28,7,28,1,3,18,5,0,46,72,399999,0
0,23,1,24,7,43,1,11,12,5,0,46,46,150000,1
1,23,0,9,7,21,1,3,18,7,0,6,76,149999,1
1,27,0,1,30,17,1,1,18,7,0,37,37,10000,1
1,17,0,6,7,17,1,6,18,7,0,39,63,10000,1
0,32,0,13,7,11,1,2,18,1,0,37,52,125000,1
0,17,0,4,7,28,1,10,20,5,0,47,55,99999,0
1,17,0,4,7,35,1,8,0,5,1,14,41,175000,0
0,22,0,1,7,27,1,8,0,1,0,46,28,40000,1
0,72,1,23,37,32,0,4,0,1,0,9,61,70000,1
0,72,0,12,37,28,1,2,18,5,0,37,46,149999,1
0,27,1,6,7,28,1,4,18,4,0,9,50,59999,1
0,35,0,9,7,13,1,6,18,4,0,9,68,124999,1
1,32,0,1,7,28,1,4,18,7,0,46,18,19999,1
0,17,1,6,7,41,1,8,0,2,0,46,36,89999,1
0,27,0,13,30,40,1,2,18,2,0,37,52,200000,1
0,0,1,20,7,55,1,12,20,5,0,46,59,342770,1
1,17,0,5,7,29,1,6,20,3,0,14,76,29999,1
1,17,0,3,7,29,1,4,0,3,0,46,76,21398,1
0,32,1,10,7,28,1,8,0,5,0,14,37,249999,1
0,72,0,3,37,13,1,8,0,7,0,14,38,124999,1
1,17,0,14,7,1,1,2,18,5,0,37,78,20000,0
0,55,0,10,7,35,1,8,0,4,0,14,58,174999,1
1,23,0,1,7,28,1,6,20,7,0,46,51,13569,1
0,17,1,6,7,43,1,5,0,5,0,14,63,174999,0
1,17,0,3,7,13,1,6,7,7,0,35,19,59999,1
1,15,0,2,7,11,1,8,0,7,0,46,32,79999,1
1,15,0,2,7,11,1,8,0,7,0,9,30,70000,1
0,17,1,21,7,14,0,7,12,1,0,46,51,125000,1
0,27,1,19,30,1,1,8,0,5,0,9,67,90000,1
0,22,0,4,7,13,1,7,18,4,0,14,51,221618,0
1,11,0,3,7,28,1,6,20,7,0,9,53,20000,1
0,55,0,24,7,28,1,2,18,5,1,20,63,175000,1
1,17,0,6,7,1,1,2,18,3,0,39,61,12750,1
1,27,0,4,7,40,1,4,20,4,0,9,57,100000,1
1,22,0,6,7,3,1,4,0,0,0,47,34,39999,1
1,34,0,3,7,1,1,2,20,5,0,27,31,29999,0
0,34,0,33,7,40,1,8,0,8,0,14,76,300000,1
1,27,0,5,30,30,1,2,18,7,0,9,37,29999,1
1,17,0,2,7,28,1,1,18,1,0,37,43,17377,1
1,23,0,1,7,27,1,6,20,7,0,9,27,16818,1
1,17,0,7,7,27,1,2,18,7,0,9,28,10000,0
0,47,0,38,7,27,1,8,0,5,0,43,80,149999,1
0,27,0,1,7,30,1,8,0,4,0,9,27,89999,1
1,27,0,6,30,32,0,6,0,0,0,9,62,19999,1
0,27,1,11,30,35,1,2,20,5,0,29,51,200000,1
1,27,0,8,30,30,1,2,20,7,0,9,38,29999,1
0,22,0,21,7,30,1,6,0,2,0,46,52,714055,1
0,17,0,27,7,30,1,8,0,2,0,46,30,310907,1
0,33,0,22,7,43,1,10,0,5,3,46,72,249999,0
0,17,0,33,7,30,1,7,20,5,0,30,68,520908,0
0,72,0,28,37,17,1,8,0,4,0,14,66,70000,1
0,27,0,9,7,17,1,7,20,8,0,30,25,60000,1
0,32,1,15,7,17,1,4,0,8,0,46,53,499999,1
0,17,0,37,7,30,1,5,0,4,2,14,72,249999,0
1,23,0,4,7,27,1,10,2,3,0,14,78,12180,1
1,72,0,7,37,27,1,4,0,3,0,46,78,10209,1
1,23,0,2,7,27,1,4,0,3,0,46,78,10000,1
1,72,0,1,37,27,1,4,19,3,0,46,77,15620,1
1,72,0,16,37,17,1,2,0,3,0,37,79,15896,1
0,17,0,16,7,27,1,8,0,5,0,46,56,80000,1
0,32,1,13,7,55,1,2,20,5,0,6,62,634537,1
0,27,0,9,30,30,1,1,18,4,0,37,76,10000,1
0,27,0,18,30,35,1,10,20,4,0,27,76,71842,1
0,23,0,39,7,35,1,8,20,1,0,46,61,199999,1
0,27,0,12,30,30,1,2,18,1,0,10,53,115509,0
0,55,0,23,7,35,1,6,0,5,108,46,75,59999,1
0,27,0,21,7,28,1,2,18,5,1,20,50,100000,0
1,72,0,5,37,21,1,6,20,7,0,9,31,69999,1
0,27,0,16,7,40,1,4,18,5,0,46,32,79999,1
0,27,0,18,7,17,1,2,18,1,0,37,77,125000,0
1,12,0,1,7,28,1,1,18,7,0,37,47,49999,1
0,17,0,7,7,17,1,7,20,8,0,10,32,124999,1
0,23,0,15,7,55,1,2,18,2,0,37,54,175000,1
0,67,0,6,7,28,1,4,18,5,0,9,33,124999,1
0,57,0,1,7,28,1,8,0,5,0,47,36,149999,1
0,17,0,13,7,30,1,1,18,2,0,37,51,149999,1
0,27,0,22,7,55,1,1,18,5,0,37,59,176328,1
0,58,0,6,29,30,1,6,14,2,0,46,42,175000,1
0,34,0,7,7,27,1,6,0,5,0,14,57,167228,1
0,17,1,18,7,13,1,2,0,5,0,37,47,175000,1
0,32,0,16,7,27,1,2,18,5,0,37,56,249999,0
0,72,1,13,37,35,1,8,0,5,0,46,46,316999,1
0,27,0,11,30,30,1,11,0,1,0,46,24,59999,1
0,17,0,10,7,13,1,8,0,5,0,29,53,89999,1
0,17,1,1,7,28,1,2,18,5,0,27,47,125000,0
0,27,0,19,7,9,2,2,0,4,0,37,77,149999,1
0,17,0,28,7,30,1,8,0,5,0,18,73,144210,1
0,35,0,7,7,55,1,7,18,2,0,44,56,178195,1
0,33,0,19,7,51,1,4,0,5,0,29,60,399999,1
0,27,0,12,7,17,1,1,18,8,0,37,32,124999,1
0,27,0,1,30,40,1,4,14,1,0,29,79,10000,1
0,60,0,20,7,28,1,2,18,7,0,37,62,124999,0
0,27,1,7,7,55,1,6,7,8,0,14,43,150000,1
0,15,1,7,6,35,1,1,18,5,0,44,40,124999,0
0,55,0,34,7,1,1,2,18,1,0,37,71,59999,1
0,32,1,10,7,30,1,2,0,5,212,18,37,99999,0
0,50,0,10,7,35,1,4,18,5,0,14,59,314909,1
0,17,1,12,7,35,1,2,18,5,0,37,63,366641,1
0,17,0,37,7,30,1,9,0,5,8,14,62,354293,1
0,11,0,2,3,27,1,11,0,5,0,14,33,199999,1
0,17,0,21,7,30,1,2,18,5,0,14,66,750000,0
0,34,0,20,18,30,1,6,20,4,0,9,57,125000,1
0,33,0,1,7,27,1,11,0,5,0,14,35,188726,1
0,27,0,24,7,45,1,2,18,0,0,10,42,60000,0
0,27,1,14,30,32,0,2,18,4,0,9,41,99999,0
0,27,0,10,7,22,1,2,18,4,0,37,62,70000,1
1,72,0,1,37,1,1,7,20,4,0,9,62,20000,1
0,17,1,20,7,13,1,12,0,7,0,27,53,80000,1
0,17,0,10,7,30,1,8,0,4,3,14,68,143312,0
0,72,0,5,37,30,1,8,0,4,0,14,52,59999,1
0,17,0,18,7,30,1,7,18,4,0,44,77,149999,0
0,27,0,5,30,30,1,8,0,3,0,46,79,49999,1
0,17,0,5,7,30,1,4,18,4,0,14,62,80443,1
0,22,1,8,7,28,1,2,18,5,0,27,58,150000,0
0,17,0,27,7,30,1,6,18,5,46,14,73,99999,0
0,55,0,14,7,30,1,7,0,5,0,48,66,80000,1
0,23,0,16,7,51,1,2,18,8,0,37,57,640262,1
1,55,0,1,7,51,1,8,0,8,0,14,43,149999,1
0,55,0,27,7,17,1,1,18,8,0,37,50,150000,1
0,23,1,11,7,11,1,2,18,5,0,37,41,130059,1
0,32,0,6,7,45,1,6,2,5,0,6,38,400000,1
0,5,0,11,7,28,1,6,0,5,0,14,63,140180,0
0,11,0,6,3,30,1,1,18,5,0,37,47,174999,1
0,35,0,28,7,27,1,4,0,5,0,6,68,124999,1
0,50,0,19,7,13,1,4,18,4,0,46,78,69999,1
0,11,0,23,3,27,1,4,18,5,0,9,67,60000,1
0,35,1,4,7,35,1,2,18,5,0,37,37,300000,0
0,27,0,39,7,40,1,8,0,1,0,46,78,125000,1
0,11,1,1,3,28,1,2,18,5,0,37,46,79999,1
0,17,0,28,7,27,1,2,18,5,67,48,63,237523,0
0,17,1,5,7,30,1,13,0,5,0,9,52,100000,1
0,27,0,1,30,9,2,1,18,8,0,37,38,125000,1
0,67,1,17,36,27,1,4,20,5,0,6,46,80000,1
1,27,0,2,30,28,1,8,0,7,0,14,58,90000,1
0,17,1,10,7,0,1,2,18,0,0,37,48,100586,1
0,72,0,4,37,51,1,4,20,8,0,47,68,124999,1
0,33,0,8,7,37,1,4,20,8,0,44,51,124999,1
0,27,0,15,7,27,1,7,14,4,0,18,56,199999,1
0,38,0,2,20,30,1,2,20,5,0,37,36,199999,0
0,33,0,7,17,27,1,6,20,5,0,9,78,124999,1
1,23,0,1,7,51,1,1,18,7,0,37,31,100000,1
1,55,1,1,7,51,1,6,20,7,0,29,37,125000,1
1,27,1,4,30,51,1,9,18,7,26,27,43,125000,0
1,11,0,1,7,51,1,4,20,7,0,9,32,102422,1
1,17,0,2,7,51,1,1,18,7,0,37,29,80000,1
1,29,0,2,7,51,1,8,0,7,0,14,43,79999,1
1,27,0,1,30,51,1,1,18,7,0,37,27,79999,1
0,4,0,2,7,27,1,8,0,5,0,14,47,125000,1
0,17,1,20,7,28,1,2,18,5,0,37,51,199999,1
1,27,0,3,30,28,1,3,0,7,0,14,77,26701,1
1,27,0,2,7,28,1,8,0,7,0,9,37,80000,1
1,27,0,1,30,13,1,2,20,7,0,9,23,59999,1
0,60,0,11,7,28,1,4,20,5,0,9,48,200000,1
1,23,1,6,7,13,1,1,18,7,0,37,33,80000,1
0,34,0,33,7,27,1,3,18,5,0,19,68,80000,0
0,35,0,12,7,22,0,2,18,8,0,37,54,347592,0
1,27,0,1,30,28,1,1,18,7,0,37,42,89999,0
0,17,1,23,7,28,1,6,10,5,0,37,51,399999,1
0,17,1,17,7,27,1,11,0,5,0,46,51,174999,1
0,20,0,23,7,35,1,8,0,4,0,18,76,99999,1
0,49,0,7,7,27,1,1,18,5,0,37,75,302693,1
1,55,0,1,7,13,1,2,20,7,0,9,37,90000,1
0,23,0,38,7,3,1,6,18,8,0,44,66,87384,1
0,17,0,35,7,35,1,2,18,5,0,18,72,124999,0
0,17,0,20,7,35,1,7,20,5,0,30,62,99999,1
0,32,0,2,7,30,1,4,0,1,0,6,37,49999,1
1,68,1,2,7,13,1,4,20,5,0,46,38,68115,1
0,68,0,12,7,30,1,8,0,5,0,9,71,394168,1
1,27,0,2,30,40,1,2,18,6,0,37,58,19999,0
0,17,0,20,7,40,1,7,0,4,0,14,61,30000,1
1,29,0,1,15,21,1,4,20,7,0,9,28,80586,1
0,55,1,23,7,41,1,3,0,4,0,46,47,70000,1
1,11,0,4,7,37,1,11,0,4,0,9,57,25866,1
0,55,0,20,7,43,1,9,0,4,21,14,66,147426,0
1,55,0,1,7,27,1,8,0,3,0,46,78,10000,1
1,60,0,1,7,27,1,8,0,7,0,14,78,19999,0
0,55,0,16,7,37,1,8,0,5,0,46,79,311780,0
0,17,0,7,7,30,1,8,0,5,0,35,78,108748,1
0,17,0,37,7,27,1,5,0,5,0,46,71,149999,0
0,72,0,5,37,30,1,3,0,3,0,46,56,70000,1
1,33,0,1,7,30,1,7,18,3,0,14,67,79999,0
0,72,0,24,37,30,1,7,0,3,0,14,77,124999,1
0,55,0,18,7,30,1,6,20,3,0,14,79,30000,1
0,17,0,18,7,11,1,3,18,5,0,14,46,149999,1
0,17,0,3,7,27,1,2,20,4,0,37,62,80940,1
0,57,0,49,7,35,1,5,0,5,0,48,66,90000,0
0,32,0,16,7,51,1,1,18,1,0,37,46,174999,1
0,17,0,3,7,30,1,9,20,5,0,14,57,149999,1
0,72,1,23,37,35,1,7,18,5,0,14,63,150000,1
1,17,0,3,7,37,1,6,7,8,0,18,47,74282,1
1,27,0,1,30,35,1,4,14,7,0,46,32,60000,1
1,72,1,7,37,35,1,1,18,7,0,37,32,69999,1
1,17,1,1,7,35,1,4,18,7,0,9,55,99999,1
0,23,0,19,7,30,1,5,0,5,0,14,72,300000,0
0,27,0,3,30,27,1,9,0,4,0,14,67,38138,1
0,50,0,29,7,30,1,6,20,5,0,14,62,399999,0
0,17,1,29,7,27,1,6,18,5,0,29,77,99999,1
0,72,0,22,37,13,1,2,18,5,0,37,67,149999,0
1,35,0,7,7,29,1,11,0,4,0,1,43,20000,0
1,17,0,5,7,29,1,6,21,3,0,46,79,59999,1
0,32,1,9,7,30,1,8,0,8,0,46,59,149999,1
0,35,0,20,7,13,1,13,0,5,1,14,56,90000,1
0,17,1,12,7,28,1,3,20,5,0,46,52,306850,1
0,67,0,28,7,3,1,6,10,5,5,14,72,300000,1
0,72,0,29,37,27,1,2,18,5,0,37,66,59999,0
0,72,1,4,37,35,1,4,18,5,0,37,38,249999,1
0,55,0,1,7,25,1,4,20,2,0,6,26,70000,1
0,68,0,6,7,42,1,7,20,1,0,33,33,59999,0
1,23,0,3,7,32,0,6,18,7,0,9,27,20000,1
0,27,1,4,7,25,1,9,0,2,0,46,42,399999,1
0,17,1,19,7,15,1,2,0,2,0,6,47,125000,1
0,67,1,22,36,15,1,1,18,8,3,37,58,200000,0
0,68,0,39,7,21,1,8,14,5,0,18,73,140392,1
0,33,0,3,7,42,1,6,20,4,0,9,74,39999,1
0,23,1,31,7,21,1,10,0,5,0,14,67,125000,0
0,72,0,1,37,21,1,7,20,5,0,10,26,100000,0
0,23,0,8,7,42,1,3,0,2,0,37,52,331244,1
0,5,0,5,7,50,1,8,0,2,0,18,41,200000,1
0,17,1,3,7,50,1,13,0,8,32,27,75,399999,0
0,17,0,41,7,26,1,4,0,5,0,14,71,399999,1
1,27,1,1,7,21,1,2,0,8,0,46,20,124999,1
1,55,0,7,7,21,1,4,18,7,0,46,43,70000,1
0,22,1,20,7,42,1,6,0,2,0,18,52,124999,0
0,33,0,4,7,21,1,4,18,1,0,9,47,124999,1
0,54,1,10,7,21,1,1,18,2,0,37,46,399999,1
0,27,1,13,30,21,1,6,7,1,0,14,47,131673,1
0,4,0,1,7,25,1,11,0,2,0,29,48,174999,1
1,35,0,2,7,21,1,11,0,7,0,9,62,59999,1
1,55,0,15,7,21,1,6,14,7,0,47,53,90903,1
0,35,1,7,7,25,1,8,0,2,0,14,57,399999,1
0,44,0,22,7,21,1,1,18,5,0,37,37,161525,1
0,17,1,10,7,29,1,7,18,3,0,14,76,150000,1
0,27,1,13,7,11,1,2,18,7,0,9,47,351947,0
0,27,0,4,7,22,1,6,18,1,0,27,76,39999,1
0,51,0,5,25,0,1,8,0,7,0,29,47,99999,1
0,11,0,11,7,3,1,4,20,8,0,6,49,50000,1
0,23,1,20,7,1,1,2,18,5,0,37,53,100000,0
0,67,0,10,36,41,1,2,0,8,0,27,52,183605,0
1,72,0,3,37,41,1,3,0,7,0,14,31,90000,1
1,17,0,7,7,41,1,6,20,7,0,9,27,99999,1
0,51,1,10,25,41,1,4,18,1,0,29,46,200000,0
0,15,1,17,7,11,1,8,0,1,0,9,52,346501,1
0,47,0,38,7,22,0,9,0,8,22,27,62,149999,0
1,17,0,14,7,3,1,4,18,7,0,44,59,69999,1
1,17,0,2,7,3,1,2,20,7,0,9,32,47385,1
1,27,1,7,30,45,1,1,18,3,0,37,57,27821,1
0,55,0,8,7,9,2,4,0,8,0,44,35,245331,1
0,17,0,12,7,17,1,6,18,4,76,46,46,89999,0
0,17,0,15,7,1,1,4,20,4,0,14,62,80000,1
0,72,0,6,37,51,1,9,14,5,0,9,62,60000,1
1,68,0,2,7,45,1,2,20,4,0,9,42,51421,0
0,27,0,31,7,45,1,2,18,5,0,18,56,199999,1
0,27,0,19,7,1,1,2,18,1,0,9,51,38340,1
0,23,1,40,7,17,1,7,20,4,0,9,69,69999,1
1,27,0,3,30,45,1,6,20,1,0,9,57,40000,1
0,55,0,2,7,9,2,1,18,1,0,37,35,174999,0
0,23,0,1,7,9,2,2,18,2,0,37,27,103299,1
0,60,0,12,7,13,1,4,1,4,0,27,77,40000,1
0,72,0,18,37,27,1,6,3,5,0,14,51,100000,1
1,55,0,1,7,28,1,8,0,5,0,14,36,80000,1
0,33,1,23,7,28,1,2,18,5,0,37,57,688449,1
0,17,1,35,7,30,1,4,18,5,0,9,68,100000,1
0,55,1,14,7,27,1,8,0,1,0,14,41,50000,1
0,17,0,30,7,40,1,7,0,2,0,46,59,750000,1
0,27,1,31,30,45,1,3,0,5,0,44,56,79999,1
0,17,0,41,7,27,1,10,0,5,2,46,77,149999,1
0,17,0,1,7,28,1,2,18,7,0,37,57,130231,1
0,4,1,1,7,9,2,2,18,0,0,37,41,200000,1
0,17,0,32,7,30,1,4,0,5,0,43,66,191201,1
1,17,0,1,7,28,1,8,0,7,0,14,52,89999,1
1,27,0,6,7,40,1,7,0,7,0,14,47,41419,1
0,28,0,27,7,35,1,6,20,5,0,35,58,401982,1
0,22,0,8,7,28,1,6,0,1,0,29,41,60000,1
0,32,0,41,7,11,1,1,18,7,0,37,71,89999,1
1,50,0,1,7,45,1,7,10,0,0,48,37,20000,1
0,51,0,29,25,45,1,8,0,4,0,9,74,80000,1
1,17,0,9,7,28,1,1,18,7,0,37,31,100000,1
0,27,0,34,30,30,1,9,0,2,1,14,77,400000,0
1,68,1,2,7,27,1,7,18,1,0,9,36,30000,1
0,23,1,23,12,28,1,2,18,4,0,37,60,150000,1
0,72,1,6,37,27,1,6,20,5,0,27,53,90000,1
0,17,1,39,7,17,1,6,0,1,0,18,72,174999,1
0,27,0,31,7,43,1,7,20,4,0,30,67,300000,1
0,67,0,11,36,45,1,8,0,4,0,47,43,56652,1
1,28,0,5,7,45,1,1,18,1,0,37,48,22646,1
1,23,1,8,7,45,1,8,0,1,0,29,33,50000,1
0,27,0,13,30,17,1,7,20,1,0,30,48,20000,1
