Home Ownership,Ethnicity,dummy for Children,Year Of Residence,Language,City,County,weekly fee,Deliveryperiod,Nielsen Prizm,reward program,Source Channel,is_churned,Age,Income
RENTER,Hispanic,0,8,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,SatSun,FE,0,TeleOut,1,20,12321
RENTER,Welsh,0,1,English,IRVINE,ORANGE,$0.01 - $0.50,SunOnly,YW,0,Internet,0,30,50000
RENTER,Hispanic,0,7,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,Thu-Sun,FE,0,TeleIn,1,25,10000
OWNER,German,0,12,English,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FW,0,Partner,1,57,149999
OWNER,Hispanic,0,2,Spanish,GARDEN GROVE,ORANGE,$9.00 - $9.99,7Day,MM,0,VRU,1,46,90000
OWNER,Hispanic,1,8,English,WHITTIER,LOS ANGELES,$1.00 - $1.99,7Day,MW,0,Kiosk,1,60,100000
RENTER,Hispanic,0,6,Spanish,LONG BEACH,LOS ANGELES,$3.00 - $3.99,Thu-Sun,FE,0,Crew1,1,31,28826
OWNER,Czech,0,2,English,PLACENTIA,ORANGE,$4.00 - $4.99,7Day,MM,11,CustCall,1,57,175000
RENTER,Irish,0,1,English,PLACENTIA,ORANGE,$2.00 - $2.99,7Day,ME,0,CustCall,1,47,20000
RENTER,Hispanic,0,6,Spanish,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,26,40000
OWNER,Scottish (Scotch),1,10,English,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,38,90000
OWNER,English,0,32,English,SANTA ANA,ORANGE,$9.00 - $9.99,7Day,MW,1,Internet,1,67,24261
OWNER,Scottish (Scotch),0,37,English,GARDEN GROVE,ORANGE,$3.00 - $3.99,7Day,ME,0,TeleIn,0,77,149999
OWNER,English,0,22,English,GARDEN GROVE,ORANGE,$0.51 - $0.99,7Day,MM,0,TeleIn,1,53,90000
OWNER,Jewish,1,16,English,TUSTIN,ORANGE,$5.00 - $5.99,7Day,FW,79,TeleIn,0,50,750000
OWNER,Welsh,0,55,English,SANTA ANA,ORANGE,$9.00 - $9.99,7Day,MW,0,CustCall,0,67,29999
OWNER,Hispanic,1,22,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Partner,1,42,100000
OWNER,Hispanic,0,29,Spanish,SANTA ANA,ORANGE,$4.00 - $4.99,7Day,FM,0,Crew,1,73,25474
OWNER,Welsh,0,26,English,SEAL BEACH,ORANGE,$3.00 - $3.99,SoooooS,MW,0,CustCall,1,62,39999
OWNER,English,0,16,English,SANTA ANA,ORANGE,$2.00 - $2.99,7Day,MW,16,DirectMl,0,74,20000
RENTER,English,0,2,English,SAN CLEMENTE,ORANGE,$2.00 - $2.99,Thu-Sun,FE,0,TeleOut,1,67,14461
OWNER,English,1,31,English,ORANGE,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,0,67,99999
OWNER,English,0,23,English,CORONA DEL MAR,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Internet,0,63,399999
OWNER,Scottish (Scotch),0,9,English,LAGUNA BEACH,ORANGE,$3.00 - $3.99,7Day,MW,0,Internet,1,56,199999
RENTER,Hispanic,0,3,English,SANTA ANA,ORANGE,$3.00 - $3.99,Thu-Sun,FE,0,Crew,1,31,10000
RENTER,Hispanic,0,10,Spanish,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,MM,0,TeleOut,1,36,10000
OWNER,German,0,22,English,FULLERTON,ORANGE,$0 - $0.01,SunOnly,FM,0,RetenIn,1,77,19999
OWNER,German,0,36,English,LOS ALAMITOS,ORANGE,$10.00 - $10.99,7Day,MW,0,CustCall,0,62,125000
RENTER,Italian,1,3,English,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,31,89999
OWNER,Austrian,0,8,English,LOS ALAMITOS,ORANGE,$0.01 - $0.50,7Day,MM,0,Partner,1,33,80000
OWNER,Austrian,0,8,English,LOS ALAMITOS,ORANGE,$3.00 - $3.99,SooooFS,MM,0,TeleIn,1,33,89999
RENTER,English,0,2,English,LOS ALAMITOS,ORANGE,$2.00 - $2.99,Fri-Sun,MM,0,CustCall,1,57,124999
OWNER,German,0,42,English,NORCO,RIVERSIDE,$0.01 - $0.50,SunOnly,MM,0,Partner,1,71,89999
OWNER,English,0,18,English,SANTA ANA,ORANGE,$2.00 - $2.99,7Day,MM,0,DirectMl,0,66,100000
OWNER,Italian,0,20,English,FULLERTON,ORANGE,$0.01 - $0.50,7Day,ME,0,Crew,0,57,79999
OWNER,German,0,30,English,LOS ALAMITOS,ORANGE,$3.00 - $3.99,7Day,MM,2,TeleIn,0,67,89999
OWNER,Vietnamese,0,6,English,GARDEN GROVE,ORANGE,$3.00 - $3.99,7Day,MM,0,CustCall,1,34,30000
OWNER,Dutch,1,20,English,SANTA ANA,ORANGE,$8.00 - $8.99,7Day,MW,0,TeleIn,1,72,27036
OWNER,Italian,1,19,Italian,SANTA ANA,ORANGE,$2.00 - $2.99,7Day,MM,0,TeleIn,1,48,13114
RENTER,Filipino (Philippine),0,4,English,SANTA ANA,ORANGE,$2.00 - $2.99,SunOnly,FE,0,Crew,1,51,12334
OWNER,Hispanic,0,25,Spanish,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,57,27245
OWNER,African (other),0,55,English,LOS ALAMITOS,ORANGE,$0 - $0.01,7Day,FM,0,CircAdm,1,77,97237
RENTER,Hispanic,0,3,Spanish,ANAHEIM,ORANGE,$2.00 - $2.99,Thu-Sun,FE,0,Crew,1,37,10000
RENTER,Hispanic,0,3,Spanish,ANAHEIM,ORANGE,$3.00 - $3.99,7Day,YM,0,Crew,1,47,29999
RENTER,Hispanic,0,2,Spanish,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,ME,0,Partner,1,46,69999
RENTER,Hispanic,0,2,Spanish,SANTA ANA,ORANGE,$1.00 - $1.99,SunOnlyT,ME,0,TeleIn,1,47,60000
OWNER,English,0,40,English,LOS ALAMITOS,ORANGE,$0 - $0.01,7Day,MM,0,CircAdm,1,72,174999
RENTER,German,0,4,English,LOS ALAMITOS,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Partner,1,39,49999
RENTER,Japanese,0,6,English,NEWPORT BEACH,ORANGE,$5.00 - $5.99,7Day,YM,0,Kiosk,1,26,82368
OWNER,Scottish (Scotch),0,28,English,HUNTINGTON BEACH,ORANGE,$10.00 - $10.99,7Day,FM,0,CustCall,0,77,124999
OWNER,Irish,0,36,English,ANAHEIM,ORANGE,$10.00 - $10.99,7Day,FM,0,CustCall,0,68,199999
OWNER,English,0,33,English,ANAHEIM,ORANGE,$1.00 - $1.99,7Day,YW,0,TeleIn,1,76,166691
OWNER,Irish,1,14,English,COSTA MESA,ORANGE,$1.00 - $1.99,SunOnly,YM,0,Event,0,46,120227
OWNER,unknown,0,35,Unknown,PLACENTIA,ORANGE,$0.51 - $0.99,7Day,YW,2,Internet,1,78,150000
OWNER,Irish,0,21,English,BREA,ORANGE,$5.00 - $5.99,Thu-Sun,MM,0,CustCall,1,78,29999
OWNER,Irish,0,7,English,LAGUNA BEACH,ORANGE,$1.00 - $1.99,Thu-Sun,MM,0,TeleIn,1,41,100000
OWNER,Hispanic,1,18,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,Thu-Sun,FM,0,Crew,1,52,90000
OWNER,English,0,39,English,PLACENTIA,ORANGE,$7.00 - $7.99,7Day,MM,0,TeleIn,1,70,125000
OWNER,Hispanic,1,13,Spanish,GARDEN GROVE,ORANGE,$1.00 - $1.99,Thu-Sun,FM,0,Crew,1,46,59999
OWNER,Swedish,0,23,English,STANTON,ORANGE,$1.00 - $1.99,7Day,FM,0,TeleIn,1,42,39868
OWNER,Welsh,0,9,English,WHITTIER,LOS ANGELES,$1.00 - $1.99,7Day,MM,0,CustCall,1,42,81944
OWNER,Portuguese,0,6,English,SANTA ANA,ORANGE,$4.00 - $4.99,7Day,MM,0,Crew,1,55,14138
OWNER,German,0,2,English,TUSTIN,ORANGE,$3.00 - $3.99,7Day,YM,0,TeleIn,1,47,59999
OWNER,Indian,1,11,English,FULLERTON,ORANGE,$2.00 - $2.99,Fri-Sun,FM,0,DirectMl,1,43,90000
OWNER,Hispanic,0,10,Spanish,SANTA ANA,ORANGE,$4.00 - $4.99,7Day,FE,0,Crew,1,41,59999
OWNER,English,0,1,English,PLACENTIA,ORANGE,$2.00 - $2.99,Thu-Sun,MM,0,System,1,71,59999
RENTER,Irish,1,4,English,LOS ALAMITOS,ORANGE,$1.00 - $1.99,SoooTFS,YM,0,Crew,1,33,70000
OWNER,Vietnamese,0,7,Vietnamese,STANTON,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,1,52,49999
RENTER,Vietnamese,0,5,Vietnamese,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,76,10000
OWNER,English,1,11,English,SANTA ANA,ORANGE,$5.00 - $5.99,7Day,YM,5,CustCall,0,52,100000
OWNER,Dutch,1,20,English,SANTA ANA,ORANGE,$2.00 - $2.99,Thu-Sun,FW,0,TeleIn,1,62,400000
RENTER,Hispanic,0,3,Spanish,SANTA ANA,ORANGE,$4.00 - $4.99,7Day,MW,0,Crew,1,26,28962
OWNER,Hispanic,1,9,English,ANAHEIM,ORANGE,$1.00 - $1.99,7Day,MW,0,TeleIn,1,36,100000
RENTER,Hispanic,0,5,English,ANAHEIM,ORANGE,$1.00 - $1.99,7Day,FM,0,Crew,1,48,20000
OWNER,Portuguese,0,8,Portuguese,SANTA ANA,ORANGE,$4.00 - $4.99,7Day,FM,0,TeleIn,1,47,48189
OWNER,English,1,34,English,WHITTIER,LOS ANGELES,$3.00 - $3.99,Thu-Sun,FM,0,TeleIn,1,62,74445
RENTER,Portuguese,1,7,English,GARDEN GROVE,ORANGE,$1.00 - $1.99,Thu-Sun,MW,0,Crew,1,46,22891
OWNER,Hispanic,1,15,English,LOS ALAMITOS,ORANGE,$0 - $0.01,SunOnly,FM,0,System,1,47,125000
OWNER,Filipino (Philippine),0,1,English,WHITTIER,LOS ANGELES,$0.01 - $0.50,SunOnly,FM,0,Partner,1,36,100000
OWNER,Hispanic,0,10,Spanish,FULLERTON,ORANGE,$4.00 - $4.99,SoooTFS,FE,0,Crew,1,45,17425
OWNER,Irish,1,31,English,LA HABRA,LOS ANGELES,$3.00 - $3.99,Thu-Sun,MM,0,TeleIn,0,65,356451
RENTER,Chinese,0,1,English,RANCHO SANTA MARGARITA,ORANGE,$1.00 - $1.99,7Day,YM,0,Crew,1,25,59999
OWNER,Welsh,0,10,English,LOS ALAMITOS,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,62,183322
OWNER,Hispanic,1,18,Spanish,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,1,57,125000
RENTER,English,1,5,English,LA HABRA,ORANGE,$2.00 - $2.99,7Day,MM,0,Crew,1,58,89999
RENTER,Hispanic,0,4,Spanish,ANAHEIM,ORANGE,$2.00 - $2.99,Thu-Sun,ME,0,TeleIn,1,42,11207
OWNER,Irish,1,19,English,FULLERTON,ORANGE,$4.00 - $4.99,7Day,FW,0,CustCall,0,57,124999
OWNER,German,0,37,German,FULLERTON,ORANGE,$7.00 - $7.99,7Day,MM,1,VRU,0,77,40000
OWNER,Thai,1,21,English,STANTON,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Partner,1,52,60000
OWNER,Ukrainian,0,23,English,LAGUNA BEACH,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,67,499999
OWNER,English,1,3,English,CORONA,RIVERSIDE,$0.01 - $0.50,SunOnly,YW,0,Partner,1,53,199999
RENTER,Hispanic,1,7,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,7Day,FE,0,TeleIn,1,37,17569
OWNER,Vietnamese,0,7,Vietnamese,SANTA ANA,ORANGE,$0.51 - $0.99,7DayT,MW,0,TeleIn,1,56,125000
OWNER,Hispanic,1,22,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,51,147418
RENTER,African American 95%+,0,5,English,SANTA ANA,ORANGE,$4.00 - $4.99,7Day,FM,0,TeleIn,1,30,79999
OWNER,Hispanic,1,16,English,PLACENTIA,ORANGE,$0 - $0.01,SunOnly,MW,0,CircAdm,1,48,59999
RENTER,Hispanic,0,7,English,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,1,28,12910
OWNER,Hispanic,1,18,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FM,0,TeleOut,1,37,49999
RENTER,Danish,0,1,English,STANTON,ORANGE,$5.00 - $5.99,Thu-Sun,MM,0,Internet,0,59,29999
RENTER,Hispanic,1,3,Spanish,GARDEN GROVE,ORANGE,$4.00 - $4.99,7Day,YM,0,Crew,1,47,61510
OWNER,Scottish (Scotch),0,38,English,CYPRESS,ORANGE,$3.00 - $3.99,SunOnly,MM,0,DirectMl,1,77,59999
OWNER,Scottish (Scotch),1,4,English,LOS ALAMITOS,ORANGE,$4.00 - $4.99,7Day,YW,0,CustCall,1,50,100000
OWNER,Hispanic,0,4,Spanish,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FM,0,Internet,0,41,90000
OWNER,Hispanic,1,22,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,1,68,79999
OWNER,Hispanic,0,16,Spanish,GARDEN GROVE,ORANGE,$1.00 - $1.99,Thu-Sun,MW,0,DirectMl,1,61,40000
OWNER,Italian,0,43,English,GARDEN GROVE,ORANGE,$1.00 - $1.99,7Day,FM,2,CustCall,0,79,100000
OWNER,Vietnamese,0,17,Vietnamese,GARDEN GROVE,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Partner,1,46,69999
OWNER,Thai,0,23,Thai,COSTA MESA,ORANGE,$5.00 - $5.99,7Day,MM,0,TeleIn,1,75,40000
OWNER,Vietnamese,0,9,Vietnamese,SANTA ANA,ORANGE,$4.00 - $4.99,7Day,FM,0,Crew,1,32,79999
OWNER,English,0,16,English,CORONA,RIVERSIDE,$0 - $0.01,SunOnly,FW,0,Partner,1,52,149999
OWNER,Scottish (Scotch),0,6,English,LOS ALAMITOS,ORANGE,$6.00 - $6.99,Thu-Sun,MW,0,Crew,1,46,300000
OWNER,English,1,4,English,CYPRESS,ORANGE,$1.00 - $1.99,SoooooS,MM,0,DirectMl,1,56,80000
OWNER,Italian,1,23,English,ORANGE,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,57,199999
OWNER,Vietnamese,0,20,Vietnamese,FOUNTAIN VALLEY,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,57,190538
OWNER,Hispanic,0,1,Spanish,SANTA ANA,ORANGE,$3.00 - $3.99,7Day,FM,0,TeleIn,1,37,69999
OWNER,English,1,11,English,ORANGE,ORANGE,$1.00 - $1.99,Soooooo,YM,0,Kiosk,1,40,39999
OWNER,German,0,41,English,GARDEN GROVE,ORANGE,$1.00 - $1.99,Thu-Sun,FM,0,Crew,1,62,79999
OWNER,Vietnamese,0,3,Vietnamese,FOUNTAIN VALLEY,ORANGE,$2.00 - $2.99,7Day,FM,0,RetenIn,1,37,174999
OWNER,English,0,1,English,GARDEN GROVE,ORANGE,$1.00 - $1.99,SunOnly,MW,0,Partner,1,42,124999
OWNER,Hispanic,0,4,Spanish,LAGUNA NIGUEL,ORANGE,$0 - $0.01,SunOnly,YM,0,Partner,1,36,49999
RENTER,Chinese,0,9,Chinese,IRVINE,ORANGE,$3.00 - $3.99,7Day,YM,0,Crew,1,20,30000
RENTER,Hispanic,0,1,English,RANCHO SANTA MARGARITA,ORANGE,$3.00 - $3.99,Soooooo,YM,0,CustCall,1,33,12101
OWNER,Danish,0,10,English,NEWPORT BEACH,ORANGE,$2.00 - $2.99,Thu-Sun,MW,0,TeleIn,1,35,311325
OWNER,Dutch,1,29,English,LA HABRA,ORANGE,$7.00 - $7.99,Thu-Sun,MW,0,TeleIn,0,78,89999
OWNER,Hispanic,0,10,Spanish,SANTA ANA,ORANGE,$0 - $0.01,7Day,FM,0,Partner,0,52,50000
OWNER,Hispanic,0,1,Spanish,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,YW,0,Crew,1,52,79999
OWNER,Italian,0,16,English,LA HABRA,ORANGE,$2.00 - $2.99,Soooooo,ME,0,Crew,1,76,20527
OWNER,Hispanic,1,12,Spanish,SANTA ANA,ORANGE,$1.00 - $1.99,SunOnly,YM,0,DirectMl,1,43,40379
RENTER,Hispanic,0,7,Spanish,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,0,18,19999
OWNER,unknown,0,22,Unknown,ANAHEIM,ORANGE,$2.00 - $2.99,SunOnly,MW,0,Kiosk5,0,53,37992
RENTER,German,0,4,English,FOUNTAIN VALLEY,ORANGE,$2.00 - $2.99,SatSun,ME,0,CustCall,1,77,19999
RENTER,English,0,1,English,FOUNTAIN VALLEY,ORANGE,$4.00 - $4.99,SoooTFS,ME,0,TeleIn,1,79,17371
RENTER,Vietnamese,0,4,Vietnamese,FOUNTAIN VALLEY,ORANGE,$0.51 - $0.99,Thu-Sun,ME,0,RetenIn,1,45,39072
RENTER,Welsh,0,3,English,FOUNTAIN VALLEY,ORANGE,$0.51 - $0.99,7Day,ME,0,TeleIn,1,65,19157
RENTER,Jewish,0,15,English,FOUNTAIN VALLEY,ORANGE,$2.00 - $2.99,Thu-SunT,ME,0,CustCall,1,78,18936
OWNER,Hispanic,1,10,Spanish,GARDEN GROVE,ORANGE,$3.00 - $3.99,7Day,YM,0,Crew1,1,47,89999
RENTER,Hispanic,0,2,Spanish,GARDEN GROVE,ORANGE,$0.01 - $0.50,Thu-Sun,ME,0,Partner,1,39,40000
OWNER,Scottish (Scotch),1,9,English,STANTON,ORANGE,$1.00 - $1.99,SunOnly,FM,0,Partner,1,36,60000
RENTER,Hispanic,1,7,Spanish,ANAHEIM,ORANGE,$4.00 - $4.99,7Day,YM,0,TeleOut,1,38,12787
RENTER,Italian,0,3,English,IRVINE,ORANGE,$3.00 - $3.99,Thu-Sun,YW,0,TeleOut,1,29,45643
OWNER,Hispanic,1,29,Spanish,CERRITOS,LOS ANGELES,$0.01 - $0.50,SunOnly,MW,0,Partner,1,52,125000
OWNER,unknown,0,34,Unknown,ANAHEIM,ORANGE,$1.00 - $1.99,7Day,MM,0,TeleIn,1,73,79999
OWNER,Italian,0,1,English,IRVINE,ORANGE,$5.00 - $5.99,7Day,YW,3,CustCall,1,53,300000
RENTER,Hispanic,0,1,Spanish,LONG BEACH,LOS ANGELES,$0.01 - $0.50,SunOnly,FE,0,Partner,1,38,19999
RENTER,Hispanic,0,1,English,FULLERTON,ORANGE,$4.00 - $4.99,SoooTFS,YM,0,Kiosk,1,60,28315
OWNER,unknown,0,15,Unknown,WHITTIER,LOS ANGELES,$8.00 - $8.99,Thu-Sun,MM,0,TeleIn,0,64,70000
OWNER,unknown,0,33,Unknown,CYPRESS,ORANGE,$10.00 - $10.99,7Day,MW,0,CustCall,0,67,90000
OWNER,Irish,0,43,English,FOUNTAIN VALLEY,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,70,199999
OWNER,Italian,0,8,English,SANTA ANA,ORANGE,$1.00 - $1.99,SoooTFS,MW,0,TeleIn,1,56,69999
OWNER,Italian,1,7,English,ORANGE,ORANGE,$2.00 - $2.99,Thu-Sun,MW,0,Crew,1,37,61234
OWNER,English,0,15,English,CYPRESS,ORANGE,$0.01 - $0.50,SunOnly,MW,0,DirectMl,1,46,59999
RENTER,Hispanic,0,3,Spanish,GARDEN GROVE,ORANGE,$2.00 - $2.99,SunOnly,FE,0,TeleIn,1,63,40000
RENTER,Hispanic,0,1,English,NEWPORT BEACH,ORANGE,$2.00 - $2.99,SatSun,YW,0,DirectMl,1,41,100000
OWNER,Egyptian,0,7,English,COSTA MESA,ORANGE,$2.00 - $2.99,Fri-Sun,MW,0,CustCall,1,72,44905
OWNER,Hispanic,0,30,English,SANTA ANA,ORANGE,$1.00 - $1.99,SunOnly,YM,0,TeleOut,1,73,99999
OWNER,Hispanic,0,32,Spanish,SANTA ANA,ORANGE,$1.00 - $1.99,SunOnly,FM,0,Partner,1,66,19999
OWNER,German,1,7,English,LOS ALAMITOS,ORANGE,$4.00 - $4.99,7Day,MW,0,CustCall,1,42,125000
OWNER,Austrian,0,31,English,CYPRESS,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,63,100000
OWNER,English,0,3,English,CORONA,RIVERSIDE,$0.01 - $0.50,SunOnly,YW,0,Partner,1,48,174999
OWNER,Hispanic,1,5,Spanish,LONG BEACH,LOS ANGELES,$0 - $0.01,SunOnly,MW,0,Partner,1,45,60000
RENTER,Hispanic,0,10,Spanish,LONG BEACH,LOS ANGELES,$4.00 - $4.99,7Day,FE,0,TeleIn,1,47,49999
RENTER,Hispanic,0,1,Spanish,LONG BEACH,LOS ANGELES,$1.00 - $1.99,Thu-Sun,ME,0,Crew,1,43,19999
OWNER,Hispanic,0,31,Spanish,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,62,14837
OWNER,Hispanic,1,6,Spanish,LOS ALAMITOS,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,42,149999
OWNER,Japanese,1,15,English,CYPRESS,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,0,57,200000
OWNER,English,0,15,English,LAKEWOOD,LOS ANGELES,$2.00 - $2.99,SunOnly,MW,0,Crew,1,21,49999
OWNER,French,0,3,English,CORONA,RIVERSIDE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,62,199999
RENTER,Italian,0,8,English,COSTA MESA,ORANGE,$2.00 - $2.99,7Day,YM,0,CustCall,1,43,114244
RENTER,Hispanic,0,6,English,SANTA ANA,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,0,32,10000
RENTER,English,1,1,English,SANTA ANA,ORANGE,$4.00 - $4.99,7Day,FE,0,Crew,1,27,10000
RENTER,Hispanic,0,6,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,Thu-Sun,FE,0,System,1,42,17645
RENTER,Hispanic,0,9,Spanish,ANAHEIM,ORANGE,$0 - $0.01,SunOnly,YM,0,CustCall,1,22,10000
OWNER,unknown,0,17,Unknown,LAGUNA BEACH,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,58,125000
OWNER,Hispanic,0,30,Spanish,SANTA ANA,ORANGE,$2.00 - $2.99,Thu-Sun,MM,0,Crew,1,51,20000
OWNER,German,0,30,English,FULLERTON,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,66,20732
OWNER,English,0,35,English,LOS ALAMITOS,ORANGE,$5.00 - $5.99,7Day,MM,13,TeleIn,0,78,399999
OWNER,Scottish (Scotch),1,10,English,FULLERTON,ORANGE,$7.00 - $7.99,7Day,FE,0,Crew,1,41,125000
OWNER,Hispanic,0,37,English,ANAHEIM,ORANGE,$10.00 - $10.99,7Day,MM,0,CustCall,0,79,125000
OWNER,Hispanic,1,12,Spanish,GARDEN GROVE,ORANGE,$0.01 - $0.50,7Day,MM,0,AdvAdm,1,48,39999
OWNER,French,0,18,English,LOS ALAMITOS,ORANGE,$0.01 - $0.50,SunOnly,MW,0,Partner,1,63,149999
OWNER,Native American (American Indian),0,30,English,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,FM,0,Partner,1,69,300000
OWNER,German,1,23,English,GARDEN GROVE,ORANGE,$5.00 - $5.99,SoooooST,FM,0,System,1,72,125000
OWNER,Vietnamese,0,28,Vietnamese,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,0,61,70000
OWNER,Scottish (Scotch),0,22,English,CYPRESS,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,57,149999
RENTER,Chinese,0,1,English,COSTA MESA,ORANGE,$0.51 - $0.99,7Day,YM,0,TeleIn,1,26,89999
RENTER,Hispanic,1,12,Spanish,LONG BEACH,LOS ANGELES,$3.00 - $3.99,SunOnly,FE,0,CircAdm,1,48,27391
RENTER,Italian,0,4,English,GARDEN GROVE,ORANGE,$0 - $0.01,SunOnly,MM,0,Partner,1,61,10000
OWNER,English,0,3,English,CORONA,RIVERSIDE,$0 - $0.01,7Day,FW,0,Partner,1,27,149999
RENTER,English,0,29,English,GARDEN GROVE,ORANGE,$1.00 - $1.99,SunOnly,MM,0,TeleIn,1,68,124999
OWNER,Vietnamese,1,2,English,SANTA ANA,ORANGE,$2.00 - $2.99,SatSun,MW,0,DirectMl,1,68,149999
OWNER,English,0,1,English,BREA,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,47,59999
OWNER,Hispanic,1,13,Spanish,SANTA ANA,ORANGE,$1.00 - $1.99,Thu-Sun,YM,0,TeleIn,1,33,70000
RENTER,French,0,1,English,IRVINE,ORANGE,$3.00 - $3.99,7Day,MW,0,TeleIn,1,53,149999
OWNER,Hispanic,0,7,Spanish,FOUNTAIN VALLEY,ORANGE,$0.01 - $0.50,SunOnly,MM,0,Partner,1,21,19999
OWNER,Hispanic,0,7,English,PLACENTIA,ORANGE,$1.00 - $1.99,SunOnly,FM,0,TeleOut,1,47,39999
OWNER,English,0,36,English,ANAHEIM,ORANGE,$3.00 - $3.99,7Day,MW,1,CustCall,1,61,114875
OWNER,Hispanic,0,13,Spanish,SANTA ANA,ORANGE,$3.00 - $3.99,Thu-Sun,FE,0,Partner,1,18,30000
OWNER,Hispanic,0,3,Spanish,LA HABRA,ORANGE,$4.00 - $4.99,7Day,FE,0,Crew,1,31,79999
RENTER,Hispanic,1,2,English,ANAHEIM,ORANGE,$1.00 - $1.99,SunOnly,FE,0,Partner,1,28,12316
RENTER,Hispanic,0,1,English,ANAHEIM,ORANGE,$2.00 - $2.99,SunOnly,FE,0,Crew,1,26,10000
RENTER,Italian,0,4,English,ANAHEIM,ORANGE,$0.01 - $0.50,SunOnly,FE,0,Partner,0,36,19842
RENTER,Hispanic,0,1,English,SANTA ANA,ORANGE,$0 - $0.01,SunOnly,FE,0,Partner,1,21,10550
OWNER,unknown,0,1,Unknown,LOS ALAMITOS,ORANGE,$5.00 - $5.99,7Day,MW,0,CustCall,1,23,49999
OWNER,English,0,34,English,GARDEN GROVE,ORANGE,$2.00 - $2.99,SunOnly,MM,0,TeleIn,1,75,30000
OWNER,English,0,34,English,GARDEN GROVE,ORANGE,$0 - $0.01,7Day,MM,0,Partner,1,77,30000
OWNER,unknown,0,31,Unknown,CYPRESS,ORANGE,$0 - $0.01,SunOnly,MW,0,Partner,1,72,174999
OWNER,Vietnamese,0,8,Vietnamese,ANAHEIM,ORANGE,$0.01 - $0.50,Thu-Sun,YM,0,Partner,1,69,10137
RENTER,English,0,5,English,WHITTIER,LOS ANGELES,$3.00 - $3.99,SoooTFS,ME,0,TeleIn,1,78,19999
OWNER,Hispanic,0,1,English,GARDEN GROVE,ORANGE,$4.00 - $4.99,7Day,MM,0,CustCall,1,22,21991
RENTER,Hispanic,0,7,English,ANAHEIM,ORANGE,$2.00 - $2.99,7Day,FE,0,TeleIn,1,19,16690
RENTER,English,0,1,English,NEWPORT BEACH,ORANGE,$0.01 - $0.50,SunOnly,YM,0,Internet,1,27,61082
OWNER,Greek,0,9,English,ANAHEIM,ORANGE,$1.00 - $1.99,SunOnly,FM,0,TeleOut,1,36,49999
RENTER,Romanian,0,14,Romanian,ANAHEIM,ORANGE,$6.00 - $6.99,7Day,YM,0,TeleIn,1,52,19999
